Date,Order_Demand,Year
2012-11-26,12,2012
2012-11-26,2,2012
2012-12-10,4,2012
2012-12-12,4,2012
2012-12-12,4,2012
2012-12-12,2,2012
2012-12-12,2,2012
2012-12-12,2,2012
2012-12-20,5,2012
2012-12-26,1,2012
2012-12-26,1,2012
2012-12-26,2,2012
2012-07-10,62,2012
2012-07-10,62,2012
2012-07-10,68,2012
2012-07-10,21,2012
2012-07-10,6,2012
2012-07-10,3,2012
2012-04-26,400,2012
2012-04-26,400,2012
2012-04-26,400,2012
2012-04-26,400,2012
2012-01-25,4,2012
2012-01-25,48,2012
2012-01-25,4,2012
2012-04-26,400,2012
2012-04-26,400,2012
2012-04-26,400,2012
2012-04-26,400,2012
2012-08-09,270,2012
2012-10-16,60,2012
2012-02-22,107,2012
2012-02-22,1,2012
2012-02-22,1,2012
2012-02-22,856,2012
2012-02-22,83,2012
2012-03-07,2,2012
2012-04-26,300,2012
2012-04-26,300,2012
2012-04-26,16,2012
2012-04-26,4,2012
2012-04-26,20,2012
2012-05-02,38,2012
2012-05-02,2,2012
2012-04-26,2,2012
2012-04-26,2,2012
2012-04-26,2,2012
2012-08-08,1,2012
2012-09-13,4,2012
2012-09-13,8,2012
2012-10-18,12,2012
2012-10-18,6,2012
2012-11-02,3,2012
2012-11-02,1,2012
2012-01-18,70,2012
2012-01-23,20,2012
2012-01-24,44,2012
2012-02-02,10,2012
2012-02-27,30,2012
2012-02-27,8,2012
2012-04-17,4,2012
2012-01-23,36,2012
2012-01-24,32,2012
2012-02-27,30,2012
2012-09-25,300,2012
2012-11-16,70,2012
2012-01-23,6,2012
2012-04-17,30,2012
2012-04-17,2,2012
2012-04-17,11,2012
2012-04-25,19,2012
2012-05-23,25,2012
2012-08-13,10,2012
2012-10-17,16,2012
2012-01-30,4,2012
2012-01-30,4,2012
2012-01-30,2,2012
2012-01-30,2,2012
2012-03-08,8,2012
2012-03-08,4,2012
2012-04-17,4,2012
2012-04-17,2,2012
2012-04-17,1,2012
2012-05-04,12,2012
2012-08-07,4,2012
2012-09-04,12,2012
2012-09-04,6,2012
2012-12-06,2,2012
2012-12-18,12,2012
2012-06-22,250,2012
2012-06-22,250,2012
2012-06-22,250,2012
2012-06-22,250,2012
2012-06-22,250,2012
2012-06-22,250,2012
2012-06-22,250,2012
2012-06-22,250,2012
2012-05-30,6,2012
2012-06-22,21,2012
2012-10-24,300,2012
2012-06-22,8,2012
2011-12-12,10,2011
2012-02-21,20,2012
2012-02-21,22,2012
2012-02-21,28,2012
2012-04-17,16,2012
2012-07-12,50,2012
2012-08-13,4,2012
2012-12-12,2,2012
2012-05-02,4,2012
2012-10-16,20,2012
2012-11-06,100,2012
2011-12-12,3,2011
2012-03-07,4,2012
2012-07-03,12,2012
2012-11-05,7,2012
2012-11-05,3,2012
2012-11-05,2,2012
2012-11-13,4,2012
2012-11-13,2,2012
2012-03-22,161,2012
2012-03-22,8,2012
2012-03-16,1003,2012
2012-04-18,100,2012
2012-08-21,18,2012
2012-05-03,48,2012
2012-05-11,48,2012
2012-06-01,48,2012
2012-06-01,48,2012
2012-08-09,24,2012
2012-08-09,24,2012
2012-10-11,384,2012
2012-05-11,72,2012
2012-05-11,2,2012
2012-05-24,60,2012
2012-05-24,233,2012
2012-05-24,240,2012
2012-05-24,38,2012
2012-06-01,2,2012
2012-08-09,2,2012
2012-02-08,96,2012
2012-02-08,24,2012
2012-02-08,24,2012
2012-01-24,20,2012
2012-01-24,3,2012
2012-02-08,2,2012
2012-02-10,28,2012
2012-02-10,170,2012
2012-02-21,50,2012
2012-02-21,72,2012
2012-02-21,64,2012
2012-02-21,53,2012
2012-02-24,6,2012
2012-02-24,6,2012
2012-02-28,178,2012
2012-02-28,41,2012
2012-02-28,485,2012
2012-03-16,30,2012
2012-03-22,50,2012
2012-06-11,60,2012
2012-06-11,20,2012
2012-07-16,385,2012
2012-07-16,100,2012
2012-07-20,40,2012
2012-08-03,45,2012
2012-08-07,431,2012
2012-09-07,50,2012
2012-10-03,25,2012
2012-10-18,90,2012
2012-10-18,90,2012
2012-11-13,60,2012
2012-11-13,59,2012
2012-11-19,90,2012
2012-12-05,30,2012
2012-12-06,10,2012
2012-12-06,40,2012
2012-12-12,34,2012
2012-12-12,72,2012
2012-12-12,40,2012
2012-01-20,39,2012
2012-01-20,39,2012
2012-01-20,26,2012
2012-01-20,26,2012
2012-02-01,24,2012
2012-02-01,10,2012
2012-02-01,24,2012
2012-02-10,80,2012
2012-02-10,85,2012
2012-02-13,29,2012
2012-02-14,29,2012
2012-02-21,53,2012
2012-02-24,60,2012
2012-03-01,220,2012
2012-03-20,19,2012
2012-07-03,1,2012
2012-07-03,4,2012
2012-07-03,50,2012
2012-07-03,26,2012
2012-07-03,25,2012
2012-07-03,20,2012
2012-07-11,50,2012
2012-07-16,340,2012
2012-07-16,300,2012
2012-07-18,150,2012
2012-07-18,268,2012
2012-07-18,208,2012
2012-07-24,10,2012
2012-08-07,96,2012
2012-10-22,227,2012
2012-10-22,72,2012
2012-11-13,6,2012
2012-11-13,64,2012
2012-12-26,8,2012
2012-12-27,10,2012
2012-12-27,10,2012
2012-12-27,10,2012
2012-02-15,300,2012
2012-02-15,300,2012
2012-02-15,12,2012
2012-01-18,12,2012
2012-02-10,52,2012
2012-02-10,10,2012
2012-02-28,26,2012
2012-03-15,14,2012
2012-03-15,2,2012
2012-04-09,18,2012
2012-06-20,108,2012
2012-06-20,10,2012
2012-07-11,14,2012
2012-07-16,329,2012
2012-07-16,3,2012
2012-07-20,150,2012
2012-08-07,224,2012
2012-08-07,20,2012
2012-08-07,19,2012
2012-08-17,914,2012
2012-08-17,336,2012
2012-09-07,5,2012
2012-10-03,2,2012
2012-10-18,18,2012
2012-10-24,30,2012
2012-11-13,60,2012
2012-12-05,60,2012
2012-12-06,250,2012
2012-12-06,150,2012
2012-12-12,13,2012
2012-12-12,60,2012
2012-12-12,3,2012
2012-12-26,4,2012
2012-02-15,4,2012
2012-02-15,4,2012
2012-02-15,2,2012
2012-01-20,9,2012
2012-02-10,2,2012
2012-02-10,1,2012
2012-03-20,8,2012
2012-03-20,4,2012
2012-03-29,18,2012
2012-03-29,5,2012
2012-04-09,22,2012
2012-04-18,7,2012
2012-04-18,1,2012
2012-04-18,4,2012
2012-04-18,2,2012
2012-05-02,16,2012
2012-05-09,15,2012
2012-05-11,16,2012
2012-05-16,16,2012
2012-05-25,12,2012
2012-05-25,6,2012
2012-05-25,12,2012
2012-07-11,6,2012
2012-07-18,5,2012
2012-07-24,10,2012
2012-07-30,1,2012
2012-09-12,3,2012
2012-11-22,1,2012
2012-12-26,2,2012
2012-01-13,30,2012
2012-01-13,778,2012
2012-01-13,778,2012
2012-01-13,30,2012
2012-01-13,256,2012
2012-01-13,530,2012
2012-01-13,327,2012
2012-01-13,8,2012
2012-01-13,1,2012
2012-01-19,93,2012
2012-06-26,171,2012
2012-01-13,325,2012
2012-01-13,50,2012
2012-01-13,39,2012
2012-01-04,14,2012
2012-01-04,192,2012
2012-01-04,14,2012
2012-01-13,24,2012
2012-01-13,8,2012
2012-01-13,8,2012
2012-01-13,8,2012
2012-01-13,10,2012
2012-09-18,122,2012
2012-11-09,24,2012
2012-01-04,10,2012
2012-01-04,40,2012
2012-01-04,124,2012
2012-01-04,314,2012
2012-01-04,14,2012
2012-01-04,10,2012
2012-01-04,20,2012
2012-01-04,1014,2012
2012-01-04,20,2012
2012-01-13,14,2012
2012-01-13,5,2012
2012-01-13,174,2012
2012-01-13,5,2012
2012-03-20,10,2012
2012-03-20,590,2012
2012-03-20,30,2012
2012-03-20,10,2012
2012-05-15,690,2012
2012-06-11,38,2012
2012-08-09,20,2012
2012-08-14,10,2012
2012-01-13,8,2012
2012-02-01,52,2012
2012-02-01,160,2012
2012-04-26,300,2012
2012-04-26,300,2012
2012-04-26,30,2012
2012-05-15,7,2012
2012-05-15,9,2012
2012-06-11,19,2012
2012-08-29,50,2012
2012-09-14,16,2012
2012-10-24,30,2012
2012-01-04,24,2012
2012-01-04,20,2012
2012-01-13,3,2012
2012-02-01,17,2012
2012-02-01,3,2012
2012-03-20,2,2012
2012-03-20,4,2012
2012-05-25,4,2012
2012-05-25,2,2012
2012-07-20,15,2012
2012-07-26,8,2012
2012-08-14,16,2012
2012-08-29,10,2012
2012-09-05,4,2012
2012-09-05,4,2012
2012-09-05,2,2012
2012-09-05,2,2012
2012-09-14,4,2012
2012-09-14,2,2012
2012-09-14,15,2012
2012-10-19,100,2012
2012-12-26,4,2012
2012-12-26,2,2012
2012-12-26,2,2012
2012-12-26,1,2012
2012-04-12,136,2012
2012-04-12,39,2012
2012-06-08,1,2012
2012-04-12,26,2012
2012-04-12,13,2012
2012-04-12,16,2012
2012-04-12,8,2012
2012-10-16,4,2012
2012-10-16,2,2012
2012-02-23,20,2012
2012-02-14,24,2012
2012-02-14,6,2012
2012-08-10,98,2012
2012-08-10,60,2012
2012-08-28,98,2012
2012-08-28,60,2012
2012-02-14,6,2012
2012-02-14,19,2012
2012-02-14,29,2012
2012-02-14,4,2012
2012-02-14,54,2012
2012-02-14,4,2012
2012-01-23,2,2012
2012-02-23,10,2012
2012-02-23,1,2012
2012-08-10,114,2012
2012-02-14,1,2012
2012-01-11,100,2012
2012-03-09,608,2012
2012-06-14,80,2012
2012-06-28,48,2012
2012-07-03,202,2012
2012-11-19,100,2012
2012-01-11,48,2012
2012-01-11,48,2012
2012-04-27,24,2012
2012-04-27,24,2012
2012-06-28,18,2012
2012-07-03,105,2012
2012-09-14,48,2012
2012-10-19,65,2012
2012-11-26,72,2012
2012-01-11,30,2012
2012-01-11,11,2012
2012-01-11,50,2012
2012-02-22,379,2012
2012-02-22,33,2012
2012-03-09,172,2012
2012-03-09,14,2012
2012-04-04,5,2012
2012-05-02,300,2012
2012-05-02,300,2012
2012-05-02,30,2012
2012-06-27,3,2012
2012-06-28,10,2012
2012-08-29,39,2012
2012-10-10,40,2012
2012-10-19,10,2012
2012-10-19,6,2012
2012-10-24,20,2012
2012-11-09,69,2012
2012-11-19,12,2012
2012-11-19,200,2012
2012-01-11,4,2012
2012-02-22,4,2012
2012-02-22,4,2012
2012-02-22,2,2012
2012-02-22,22,2012
2012-03-07,12,2012
2012-03-07,6,2012
2012-04-27,32,2012
2012-07-03,6,2012
2012-07-03,3,2012
2012-08-23,11,2012
2012-08-27,10,2012
2012-11-09,9,2012
2012-11-28,4,2012
2012-03-01,50000,2012
2012-02-16,150000,2012
2012-05-02,50000,2012
2012-05-02,150000,2012
2012-07-03,30000,2012
2012-07-03,150000,2012
2012-09-05,10000,2012
2012-09-05,150000,2012
2012-11-08,30000,2012
2012-11-08,150000,2012
2012-09-07,200,2012
2012-04-27,100,2012
2012-02-13,9,2012
2012-03-15,197,2012
2012-04-09,9,2012
2012-06-04,197,2012
2012-06-26,4,2012
2012-07-20,1,2012
2012-08-07,134,2012
2012-08-07,53,2012
2012-08-07,1,2012
2012-08-07,9,2012
2012-09-07,3,2012
2012-11-08,2,2012
2012-10-22,197,2012
2012-11-23,2,2012
2012-12-03,3,2012
2012-12-11,3,2012
2012-01-05,8000,2012
2012-03-15,5000,2012
2012-04-02,3000,2012
2012-04-23,2000,2012
2012-04-27,2000,2012
2012-06-04,8000,2012
2012-07-30,8000,2012
2012-08-27,4000,2012
2011-12-23,5700,2011
2011-12-26,118000,2011
2012-02-20,25000,2012
2012-02-15,500,2012
2012-03-14,1000,2012
2012-04-05,1000,2012
2012-04-05,81000,2012
2012-04-05,2000,2012
2012-04-16,5000,2012
2012-05-01,30000,2012
2012-04-24,3000,2012
2012-05-09,70000,2012
2012-05-15,2000,2012
2012-05-15,5000,2012
2012-06-04,10000,2012
2012-05-15,100000,2012
2012-05-15,105500,2012
2012-05-17,40000,2012
2012-05-22,1000,2012
2012-05-22,1000,2012
2012-06-08,91000,2012
2012-06-04,35000,2012
2012-06-11,10000,2012
2012-06-12,64000,2012
2012-06-12,58000,2012
2012-08-06,8000,2012
2012-06-19,6600,2012
2012-07-10,70000,2012
2012-06-22,7000,2012
2012-06-26,65000,2012
2012-06-26,25000,2012
2012-06-26,96000,2012
2012-08-21,1000,2012
2012-08-30,49000,2012
2012-07-13,69000,2012
2012-07-17,9000,2012
2012-07-17,8000,2012
2012-07-17,2750,2012
2012-07-17,8000,2012
2012-07-17,5000,2012
2012-07-17,4000,2012
2012-07-20,1000,2012
2012-08-30,30000,2012
2012-10-28,12000,2012
2012-08-15,90000,2012
2012-09-04,1000,2012
2012-11-04,10000,2012
2012-09-17,1000,2012
2012-09-17,90000,2012
2012-11-04,20000,2012
2012-09-25,3000,2012
2012-10-12,3000,2012
2012-10-16,37000,2012
2012-10-16,800,2012
2012-10-16,23200,2012
2012-10-22,80000,2012
2012-10-22,50000,2012
2012-10-22,15200,2012
2012-10-22,2300,2012
2012-10-22,45250,2012
2012-11-08,128000,2012
2012-11-08,40000,2012
2012-11-08,90000,2012
2012-11-15,4000,2012
2012-11-16,79000,2012
2012-11-16,34750,2012
2012-11-16,4600,2012
2012-11-27,2000,2012
2012-11-27,4000,2012
2012-02-14,200,2012
2011-12-30,200,2011
2012-01-05,200,2012
2012-02-06,100,2012
2012-02-06,250,2012
2012-01-19,20,2012
2012-02-06,80,2012
2012-01-19,100,2012
2012-02-06,400,2012
2012-02-16,500,2012
2012-02-08,40,2012
2012-02-15,24,2012
2012-03-01,40,2012
2012-02-27,240,2012
2012-03-15,320,2012
2012-03-09,500,2012
2012-03-26,40,2012
2012-04-23,80,2012
2012-03-22,70,2012
2012-04-15,40,2012
2012-04-02,150,2012
2012-04-23,230,2012
2012-04-23,200,2012
2012-04-23,160,2012
2012-04-23,140,2012
2012-04-16,130,2012
2012-04-23,150,2012
2012-04-17,30,2012
2012-05-17,150,2012
2012-05-17,100,2012
2012-05-21,150,2012
2012-05-14,120,2012
2012-06-11,110,2012
2012-07-09,110,2012
2012-05-02,50,2012
2012-06-11,330,2012
2012-05-17,540,2012
2012-07-05,10,2012
2012-05-17,200,2012
2012-06-20,600,2012
2012-05-18,30,2012
2012-05-18,20,2012
2012-06-18,120,2012
2012-06-18,20,2012
2012-06-18,20,2012
2012-06-21,100,2012
2012-06-21,20,2012
2012-06-26,20,2012
2012-06-08,100,2012
2012-06-08,60,2012
2012-06-20,30,2012
2012-06-20,400,2012
2012-06-20,300,2012
2012-06-15,50,2012
2012-06-26,200,2012
2012-06-21,160,2012
2012-06-27,250,2012
2012-06-27,750,2012
2012-06-27,70,2012
2012-06-27,310,2012
2012-07-10,100,2012
2012-08-06,300,2012
2012-07-10,100,2012
2012-07-18,400,2012
2012-06-29,2000,2012
2012-07-03,200,2012
2012-08-06,400,2012
2012-07-20,100,2012
2012-07-20,10,2012
2012-07-20,110,2012
2012-08-20,60,2012
2012-08-20,100,2012
2012-09-03,150,2012
2012-07-20,80,2012
2012-08-06,400,2012
2012-09-03,300,2012
2012-07-25,15640,2012
2012-08-06,5960,2012
2012-08-31,360,2012
2012-09-11,300,2012
2012-09-11,450,2012
2012-08-21,280,2012
2012-09-11,200,2012
2012-10-08,100,2012
2012-09-03,10,2012
2012-10-09,350,2012
2012-12-02,150,2012
2012-10-15,130,2012
2012-10-09,20,2012
2012-11-26,70,2012
2012-11-27,70,2012
2012-12-03,260,2012
2012-05-22,500,2012
2012-06-27,500,2012
2012-03-08,30,2012
2012-03-08,10,2012
2012-03-08,36,2012
2012-03-08,64,2012
2012-05-23,560,2012
2012-05-24,4,2012
2012-05-31,300,2012
2012-08-06,7,2012
2012-11-20,4,2012
2012-08-06,3,2012
2012-08-06,3,2012
2012-02-02,2000,2012
2012-03-08,700,2012
2012-05-06,666,2012
2012-05-06,1334,2012
2012-08-06,4000,2012
2012-09-27,134,2012
2012-11-09,597,2012
2012-02-28,34,2012
2012-03-08,270,2012
2012-03-08,507,2012
2012-03-08,12,2012
2012-03-08,157,2012
2012-03-08,125,2012
2012-03-08,560,2012
2012-03-22,12,2012
2012-03-28,12,2012
2012-04-05,225,2012
2012-04-05,390,2012
2012-04-05,61,2012
2012-05-06,600,2012
2012-05-06,450,2012
2012-05-01,96,2012
2012-05-01,84,2012
2012-05-08,100,2012
2012-05-15,25,2012
2012-05-24,45,2012
2012-06-21,96,2012
2012-07-06,100,2012
2012-07-16,100,2012
2012-07-16,56,2012
2012-07-10,38,2012
2012-11-19,166,2012
2012-11-20,57,2012
2012-11-09,265,2012
2012-01-05,3000,2012
2012-02-08,100,2012
2012-02-16,200,2012
2012-03-08,42,2012
2012-03-08,3000,2012
2012-04-04,2,2012
2012-05-18,3000,2012
2012-05-01,14,2012
2012-05-01,5,2012
2012-05-14,22,2012
2012-06-05,200,2012
2012-06-15,200,2012
2012-08-21,150,2012
2012-08-24,200,2012
2012-10-08,4,2012
2012-11-27,3000,2012
2012-01-03,1,2012
2012-02-05,60,2012
2012-02-02,300,2012
2012-02-05,2,2012
2012-04-05,4,2012
2012-04-05,4,2012
2012-06-08,24,2012
2012-06-21,50,2012
2012-07-13,150,2012
2012-11-09,200,2012
2012-08-06,50000,2012
2012-01-05,42000,2012
2012-01-13,4000,2012
2012-01-16,115000,2012
2012-01-31,9000,2012
2012-01-31,150000,2012
2012-02-10,2000,2012
2012-02-17,6000,2012
2012-02-17,50000,2012
2012-02-23,2000,2012
2012-02-24,30000,2012
2012-02-28,2000,2012
2012-03-05,8000,2012
2012-03-06,3000,2012
2012-03-08,50000,2012
2012-03-16,4000,2012
2012-03-16,50000,2012
2012-03-21,54000,2012
2012-03-26,10000,2012
2012-03-29,10000,2012
2012-03-29,2000,2012
2012-04-06,50000,2012
2012-04-11,8000,2012
2012-05-08,70000,2012
2012-05-31,5000,2012
2012-05-31,50000,2012
2012-07-05,50000,2012
2012-07-19,50000,2012
2012-07-26,50000,2012
2012-08-23,50000,2012
2012-08-30,50000,2012
2012-09-11,6000,2012
2012-09-19,26000,2012
2012-09-24,26000,2012
2012-10-11,100000,2012
2012-10-26,5000,2012
2012-11-07,16000,2012
2012-11-08,100000,2012
2012-11-15,4000,2012
2012-11-26,100000,2012
2012-12-03,12000,2012
2012-12-14,12000,2012
2011-12-26,50000,2011
2011-12-26,5000,2011
2011-12-26,5000,2011
2012-03-20,8000,2012
2012-05-23,10000,2012
2012-06-04,10000,2012
2012-06-05,50000,2012
2012-06-05,15000,2012
2012-06-22,10000,2012
2012-09-17,25000,2012
2012-09-27,40000,2012
2012-10-09,3000,2012
2012-10-09,22000,2012
2012-10-15,15000,2012
2012-11-23,15000,2012
2012-11-23,5000,2012
2012-11-30,15000,2012
2012-11-30,5000,2012
2012-12-04,5000,2012
2012-04-16,39000,2012
2012-04-09,4000,2012
2012-04-09,6000,2012
2012-04-09,28000,2012
2012-04-09,20000,2012
2012-04-09,27000,2012
2012-04-09,5000,2012
2012-05-09,21000,2012
2012-05-09,2000,2012
2012-05-09,18000,2012
2012-05-09,10000,2012
2012-06-07,18000,2012
2012-06-07,77000,2012
2012-07-27,8000,2012
2012-07-27,12000,2012
2012-07-27,2000,2012
2012-07-27,3000,2012
2012-11-22,41000,2012
2012-11-22,1000,2012
2012-01-03,90000,2012
2012-01-04,60000,2012
2012-01-03,18000,2012
2012-01-04,30000,2012
2012-01-04,1000,2012
2012-01-04,30000,2012
2012-01-04,500,2012
2012-01-17,30000,2012
2012-01-17,7000,2012
2012-02-07,60000,2012
2012-02-07,15000,2012
2012-02-21,15000,2012
2012-02-21,1500,2012
2012-04-04,15000,2012
2012-05-02,70000,2012
2012-05-16,60000,2012
2012-06-13,30000,2012
2012-07-25,60000,2012
2012-09-27,60000,2012
2012-10-08,60000,2012
2012-10-15,60000,2012
2012-10-30,30000,2012
2012-11-26,30000,2012
2012-12-10,30000,2012
2012-12-17,60000,2012
2012-12-17,42000,2012
2013-01-07,60000,2013
2012-01-05,30000,2012
2012-01-13,10000,2012
2012-02-02,40000,2012
2012-02-01,1000,2012
2012-02-01,20000,2012
2012-02-09,10000,2012
2012-02-29,30000,2012
2012-03-08,50000,2012
2012-03-28,10000,2012
2012-03-30,20000,2012
2012-04-05,20000,2012
2012-04-04,1000,2012
2012-04-06,5000,2012
2012-05-09,30000,2012
2012-05-17,20000,2012
2012-05-30,30000,2012
2012-06-06,20000,2012
2012-06-11,20000,2012
2012-06-27,20000,2012
2012-06-28,20000,2012
2012-07-04,20000,2012
2012-07-25,20000,2012
2012-07-31,40000,2012
2012-08-28,10000,2012
2012-08-29,70000,2012
2012-09-20,20000,2012
2012-09-25,10000,2012
2012-09-27,1000,2012
2012-10-03,20000,2012
2012-10-02,20000,2012
2012-10-10,30000,2012
2012-11-01,20000,2012
2012-10-31,40000,2012
2012-11-08,30000,2012
2012-11-13,10000,2012
2012-11-28,20000,2012
2012-11-29,30000,2012
2012-12-06,30000,2012
2012-12-10,10000,2012
2012-12-11,3000,2012
2012-01-05,2000,2012
2012-01-10,10000,2012
2012-01-19,20000,2012
2012-01-31,10000,2012
2012-02-24,2000,2012
2012-03-02,4000,2012
2012-03-16,5000,2012
2012-03-27,5500,2012
2012-04-06,9000,2012
2012-04-10,14000,2012
2012-04-23,4000,2012
2012-05-08,4000,2012
2012-05-24,12000,2012
2012-05-25,20000,2012
2012-07-16,9000,2012
2012-07-26,3000,2012
2012-08-02,3500,2012
2012-08-14,9000,2012
2012-08-17,2000,2012
2012-10-15,4000,2012
2012-10-19,9000,2012
2012-10-31,12000,2012
2012-04-27,454,2012
2012-03-08,46,2012
2012-03-08,162,2012
2012-04-27,146,2012
2012-09-13,438,2012
2012-09-13,135,2012
2012-09-13,2,2012
2012-09-13,1,2012
2012-09-13,2,2012
2012-11-02,2,2012
2012-04-25,2,2012
2012-03-15,198,2012
2012-03-15,197,2012
2012-04-17,96,2012
2012-04-17,368,2012
2012-03-21,43,2012
2012-04-17,4,2012
2012-04-17,96,2012
2012-04-17,368,2012
2012-04-25,308,2012
2012-03-21,100,2012
2012-03-21,38,2012
2012-03-21,50,2012
2012-09-04,12,2012
2012-09-04,2,2012
2012-09-04,10,2012
2012-09-04,5,2012
2012-02-07,4,2012
2012-02-27,4,2012
2012-03-27,4,2012
2012-03-27,4,2012
2012-04-17,2,2012
2012-05-17,20,2012
2012-01-16,200,2012
2012-03-29,1000,2012
2012-03-12,17000,2012
2012-06-14,17000,2012
2012-09-17,10000,2012
2012-05-02,1000,2012
2012-05-02,1000,2012
2012-05-02,120,2012
2012-05-02,120,2012
2012-05-02,120,2012
2012-05-11,1800,2012
2012-01-06,11000,2012
2012-01-11,32000,2012
2012-01-13,10000,2012
2012-01-23,85000,2012
2012-01-24,62000,2012
2012-01-31,60000,2012
2012-02-06,30000,2012
2012-02-07,43000,2012
2012-02-07,10000,2012
2012-02-24,3000,2012
2012-04-04,3000,2012
2012-04-17,10000,2012
2012-01-12,6000,2012
2012-01-16,50000,2012
2012-01-16,14000,2012
2012-01-24,39000,2012
2012-01-25,25000,2012
2012-01-25,20000,2012
2012-02-20,20000,2012
2012-01-31,25000,2012
2012-02-07,25000,2012
2012-01-31,12000,2012
2012-02-07,35000,2012
2012-02-13,25000,2012
2012-02-13,13000,2012
2012-02-15,1000,2012
2012-02-21,60000,2012
2012-02-23,50000,2012
2012-03-05,50000,2012
2012-02-28,10000,2012
2012-03-01,1000,2012
2012-03-06,11000,2012
2012-03-26,25000,2012
2012-03-12,12000,2012
2012-03-15,1000,2012
2012-04-04,25000,2012
2012-03-21,7000,2012
2012-03-22,1000,2012
2012-03-30,25000,2012
2012-03-21,20000,2012
2012-04-11,20000,2012
2012-05-10,20000,2012
2012-03-27,11000,2012
2012-04-04,25000,2012
2012-04-05,25000,2012
2012-04-02,10000,2012
2012-04-04,1000,2012
2012-04-09,25000,2012
2012-04-09,15000,2012
2012-04-17,11000,2012
2012-04-20,25000,2012
2012-04-27,25000,2012
2012-04-23,34000,2012
2012-06-01,20000,2012
2012-05-01,11000,2012
2012-05-14,10000,2012
2012-05-21,25000,2012
2012-05-22,10000,2012
2012-05-29,8000,2012
2012-06-04,9000,2012
2012-06-05,25000,2012
2012-06-11,8000,2012
2012-06-21,1000,2012
2012-06-20,20000,2012
2012-07-04,20000,2012
2012-06-19,10000,2012
2012-06-20,25000,2012
2012-06-26,36000,2012
2012-07-02,25000,2012
2012-07-04,10000,2012
2012-07-09,15000,2012
2012-07-18,14000,2012
2012-07-23,20000,2012
2012-07-25,1000,2012
2012-08-22,20000,2012
2012-07-24,10000,2012
2012-08-01,9000,2012
2012-08-07,7000,2012
2012-08-22,1000,2012
2012-08-21,13000,2012
2012-08-28,13000,2012
2012-09-03,9000,2012
2012-09-10,16000,2012
2012-09-11,1000,2012
2012-09-11,1000,2012
2012-09-12,10000,2012
2012-10-11,10000,2012
2012-09-19,5000,2012
2012-09-25,8000,2012
2012-10-01,8000,2012
2012-10-09,7000,2012
2012-10-16,7000,2012
2012-10-24,1000,2012
2012-10-23,13000,2012
2012-10-30,11000,2012
2012-11-06,9000,2012
2012-11-12,9000,2012
2012-11-14,10000,2012
2012-12-12,10000,2012
2012-11-20,9000,2012
2012-11-29,18000,2012
2012-12-03,9000,2012
2012-12-05,1000,2012
2012-12-10,12000,2012
2012-12-18,10000,2012
2012-12-21,1000,2012
2012-12-19,20000,2012
2012-12-26,4000,2012
2012-09-13,54,2012
2012-05-03,20000,2012
2012-06-22,1000,2012
2012-06-25,20000,2012
2012-06-25,32000,2012
2012-07-20,68000,2012
2012-01-16,10000,2012
2012-01-30,20000,2012
2012-02-13,20000,2012
2012-02-20,10000,2012
2012-03-06,15000,2012
2012-03-06,10000,2012
2012-03-20,10000,2012
2012-03-20,15000,2012
2012-04-03,15000,2012
2012-04-03,10000,2012
2012-04-10,15000,2012
2012-04-23,10000,2012
2012-04-23,10000,2012
2012-05-16,20000,2012
2012-06-06,10000,2012
2012-06-06,10000,2012
2012-06-20,20000,2012
2012-06-20,20000,2012
2012-07-11,10000,2012
2012-07-18,10000,2012
2012-07-18,20000,2012
2012-08-08,25000,2012
2012-08-08,20000,2012
2012-08-22,10000,2012
2012-08-22,10000,2012
2012-09-19,20000,2012
2012-09-19,20000,2012
2012-10-03,10000,2012
2012-09-26,10000,2012
2012-10-23,20000,2012
2012-10-23,40000,2012
2012-11-07,10000,2012
2012-11-07,10000,2012
2012-11-20,10000,2012
2012-11-20,8000,2012
2012-12-04,12000,2012
2012-03-20,1000,2012
2012-05-07,1000,2012
2012-05-24,200,2012
2012-06-07,1000,2012
2012-08-06,200,2012
2012-11-28,300,2012
2012-02-15,2000,2012
2012-03-29,5000,2012
2012-05-17,3000,2012
2012-05-17,2000,2012
2012-07-06,7000,2012
2012-07-18,3000,2012
2012-08-06,1000,2012
2012-08-20,1000,2012
2012-09-06,5000,2012
